Published Date,Project Type,Project Type Name,Budget Line,Budget Line Title,Funding Type,First Fiscal Year,Fiscal Year 1 Amount,Fiscal Year 2 Amount,Fiscal Year 3 Amount,Fiscal Year 4 Amount
20190425,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",F,2020,0,"301,049",0,"730,000"
20190425,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",S,2020,0,"878,299",0,"1,801,000"
20190425,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0005,"ACQUISITION AND CONSTRUCTION FOR YOUTH AND FAMILY JUSTICE, CITYWIDE",C,2020,0,0,"8,728,745",0
20190425,CS,ADMIN FOR CHILDREN'S SERVICES,CS XN972,THE CHILDREN'S VILLAGE,C,2020,"50,000",0,0,0
20190425,DP,DOITT DP EQUIPMENT,DP 0001,PURCHASE OF EDP EQUIPMENT FOR DoITT & DESIGN/INSTALL/IMPLEMENT CITYNET,C,2020,"29,896,662","67,188,000","80,071,000","84,115,000"
20190425,E,EDUCATION,E  2364,E-2364 SIXTH FIVE-YEAR EDUCATIONAL FACILITIES CAPITAL PLAN,C,2020,0,0,"51,022,162","100,000,000"
20190425,E,EDUCATION,E  2365,E-2365 SEVENTH FIVE-YEAR EDUCATIONAL FACILITIES CAPITAL PLAN,S,2020,0,"744,080,000",0,0
20190425,E,EDUCATION,E  2365,E-2365 SEVENTH FIVE-YEAR EDUCATIONAL FACILITIES CAPITAL PLAN,C,2020,"3,193,120,000","2,552,820,000","3,431,320,000","3,414,380,000"
20190425,E,EDUCATION,E  2500,"SCHOOL FACILIITIES CAPITAL, HURRICANE SANDY & NOR'EASTER",C,2020,"2,904,007",0,0,0
20190425,E,EDUCATION,E  2500,"SCHOOL FACILIITIES CAPITAL, HURRICANE SANDY & NOR'EASTER",F,2020,"7,282,058",0,0,0
20190425,E,EDUCATION,E  4001,FIT,C,2020,204,0,0,0
20190425,E,EDUCATION,E  4005,E-4005 GREEN INFRASTRUCTURE,C,2020,"3,000,000",0,0,0
20190425,E,EDUCATION,E  K001,"BROOKLYN BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2020,"14,097,000",0,0,0
20190425,E,EDUCATION,E  M001,"MANHATTAN BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2020,"13,138,000",0,0,0
20190425,E,EDUCATION,E  M4001,FIT,C,2020,"100,000",0,0,0
20190425,E,EDUCATION,E  Q001,"QUEENS BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2020,"8,036,000",0,0,0
20190425,E,EDUCATION,E  R001,"STATEN ISLAND BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2020,"17,251,000",0,0,0
20190425,E,EDUCATION,E  X001,"BRONX BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2020,"7,341,000",0,0,0
20190425,ED,ECONOMIC DEVELOPMENT,ED 0075,"ACQUISITION, SITE DEVELOPMENT, CONSTRUCTION & RECONSTRUCTION, CITYWIDE",F,2020,0,"12,546,740","2,776,000","31,191,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED 0075,"ACQUISITION, SITE DEVELOPMENT, CONSTRUCTION & RECONSTRUCTION, CITYWIDE",C,2020,0,0,"257,224,286","204,089,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED 0319,BROOKLYN NAVY YARD,F,2020,"44,586,296","104,000",0,0
20190425,ED,ECONOMIC DEVELOPMENT,ED 0319,BROOKLYN NAVY YARD,C,2020,"1,574,623","26,294,000","38,970,000","19,669,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED 0373,BROOKLYN ARMY TERMINAL,C,2020,0,0,"26,578,242","47,488,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED 0380,"INDUSTRIAL AND COMMERCIAL DEVELOPMENT, ALL BOROUGHS",C,2020,0,0,"1,197,000","1,800,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED 0384,"NEIGHBORHOOD REDEVELOPMENT, CITYWIDE",C,2020,0,"86,180,071","279,857,000","210,588,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED 0404,"ECONOMIC DEVELOPMENT FOR INDUSTRIAL, WATERFRONT AND COMMERCIAL PURPOSE",C,2020,0,0,"14,919,367","12,047,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED 0408,"MODERNIZATION, RECONSTRUCTION, MARKETS",S,2020,"495,000",0,0,0
20190425,ED,ECONOMIC DEVELOPMENT,ED 0408,"MODERNIZATION, RECONSTRUCTION, MARKETS",F,2020,"40,843,999",0,0,0
20190425,ED,ECONOMIC DEVELOPMENT,ED 0409,"MODERNIZATION, RECONSTRUCTION, PIERS, CITYWIDE",S,2020,0,0,"16,413",0
20190425,ED,ECONOMIC DEVELOPMENT,ED 0409,"MODERNIZATION, RECONSTRUCTION, PIERS, CITYWIDE",C,2020,"101,513,739","238,135,000","109,240,000","75,713,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED 0410,INTERNATIONAL BUSINESS DEVELOPMENT,C,2020,0,0,"47,353,333","19,000,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED 0831,TRUST FOR GOVERNORS ISLAND,C,2020,"10,659,632","19,400,000","24,976,000","8,375,000"
20190425,ED,ECONOMIC DEVELOPMENT,ED K075,"ACQUISTION, SITE DEVELOPMENT, CONSTRUCTION AND RECONSTRUCTION",C,2020,"500,000",0,0,0
20190425,ED,ECONOMIC DEVELOPMENT,ED K319,BROOKLYN NAVY YARD INDUSTRIAL PARK,C,2020,"2,000,000",0,0,0
20190425,ED,ECONOMIC DEVELOPMENT,ED KN645,BROOKLYN YOUTH CHORUS,C,2020,"1,000,000",0,0,0
20190425,ED,ECONOMIC DEVELOPMENT,ED MN077,BROTHERHOOD/ SISTER SOL,C,2020,"100,000",0,0,0
20190425,ED,ECONOMIC DEVELOPMENT,ED XN628,GROWNYC / COUNCIL ON THE ENVIRONMENT INC.,C,2020,"600,000",0,0,0
20190425,EP,DEP EQUIPMENT,EP 0004,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF ENVIRONMENTAL PROTECTION,C,2020,"12,256,678","3,545,000","4,382,000","5,743,000"
20190425,EP,DEP EQUIPMENT,EP 0005,PURCHASE OF ELECTRONIC DATA PROCESSING EQUIP. FOR D.E.P.,C,2020,0,0,0,"592,296"
20190425,EP,DEP EQUIPMENT,EP 0006,ACQUISITION/RECON/CON LEASED & OWNED FACILITIES BY DEP,F,2020,"568,000",0,0,0
20190425,EP,DEP EQUIPMENT,EP 0006,ACQUISITION/RECON/CON LEASED & OWNED FACILITIES BY DEP,C,2020,0,0,"46,673,713","3,900,000"
20190425,EP,DEP EQUIPMENT,EP 0007,"MANDATED PAYMENTS FOR PRIVATE GAS UTILITY RELOCATION, DEP, CITYWIDE",E,2020,0,"8,819,575","15,824,000","43,997,000"
20190425,EP,DEP EQUIPMENT,EP 0009,"IMPROVEMENTS FOR WATER CONSERVATION AND MEASUREMENT, CITYWIDE",E,2020,"13,958,999","25,287,000",0,0
20190425,F,FIRE,F  0001,"FIRE ALARM COMMUNICATION SYSTEM, CITYWIDE",C,2020,0,0,"12,092,776","700,000"
20190425,F,FIRE,F  0175,"FACILITY IMPROVEMENTS, CITYWIDE",F,2020,"447,405","110,000",0,0
20190425,F,FIRE,F  0175,"FACILITY IMPROVEMENTS, CITYWIDE",C,2020,"3,806,072","50,756,000","99,491,000","25,000,000"
20190425,F,FIRE,F  0204,NEW TRAINING CENTER FOR THE NEW YORK FIRE DEPARTMENT,C,2020,"4,349,468","50,374,000",0,0
20190425,F,FIRE,F  0212,MANAGEMENT INFORMATION AND CONTROL SYSTEM (MICS),C,2020,"3,852,794","11,629,000","25,877,000","10,000,000"
20190425,F,FIRE,F  KN067,FDNY FOUNDATION,C,2020,"200,000",0,0,0
20190425,F,FIRE,F  MN067,FDNY FOUNDATION,C,2020,"200,000",0,0,0
20190425,F,FIRE,F  Q175,"FACILITY IMPROVEMENTS, QUEENS",C,2020,"750,000",0,0,0
20190425,F,FIRE,F  QN067,FDNY FOUNDATION,C,2020,"200,000",0,0,0
20190425,F,FIRE,F  X109,"VEHICLE ACQUISITION, THE BRONX",C,2020,"186,000",0,0,0
20190425,F,FIRE,F  X175,"FACILITY IMPROVEMENTS, THE BRONX",C,2020,"375,000",0,0,0
20190425,F,FIRE,F  XN067,FDNY FOUNDATION,C,2020,"250,000",0,0,0
20190425,FA,FERRIES & AVIATION,FA 0021,"FERRY BOATS, TERMINALS, FLOATING EQUIPMENT AND RELATED ITEMS",F,2020,"17,793,392","12,900,000",0,"11,801,000"
20190425,FA,FERRIES & AVIATION,FA 0021,"FERRY BOATS, TERMINALS, FLOATING EQUIPMENT AND RELATED ITEMS",C,2020,"21,461,486","40,115,000","57,956,000","51,722,000"
20190425,FA,FERRIES & AVIATION,FA 0026,FERRY MAINTENANCE FACILITY,S,2020,0,"366,000",0,0
20190425,FA,FERRIES & AVIATION,FA 0026,FERRY MAINTENANCE FACILITY,C,2020,0,"374,046","571,000",0
20190425,FA,FERRIES & AVIATION,FA 0026,FERRY MAINTENANCE FACILITY,F,2020,0,"2,384,000","1,428,000",0
20190425,FA,FERRIES & AVIATION,FA 0313,"RECONSTRUCTION OF FERRY VESSELS, STATEN ISLAND TO MANHATTAN SERVICE",S,2020,"3,585,933",0,"3,271,000",0
20190425,HA,HOUSING AUTHORITY,HA 0001,HOUSING AUTHORITY CITY CAPITAL SUBSIDIES,C,2020,"438,939,164","337,500,000","387,500,000","337,500,000"
20190425,HA,HOUSING AUTHORITY,HA M001,"HOUSING AUTHORITY BOROUGH PRESIDENT CAPITAL SUBSIDIES, MANHATTAN",C,2020,"300,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 0167,EAST 169TH STREET OVER METRO NORTH RAILROAD,P,2020,"56,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 0167,EAST 169TH STREET OVER METRO NORTH RAILROAD,C,2020,"220,029",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 0215,"IMPROVEMENTS TO HIGHWAY BRIDGES & STRUCTURES, CITYWIDE.",F,2020,"16,739,456","1,160,000","12,180,000",0
20190425,HB,HIGHWAY BRIDGES,HB 0215,"IMPROVEMENTS TO HIGHWAY BRIDGES & STRUCTURES, CITYWIDE.",C,2020,"97,599,536","101,293,000","231,799,000","488,585,000"
20190425,HB,HIGHWAY BRIDGES,HB 0278,"BQE (278-I) FROM SANDS STREET TO ATLANTIC AVENUE, BROOKLYN",C,2020,"6,500,000","26,209,000","537,662,000","504,563,000"
20190425,HB,HIGHWAY BRIDGES,HB 0431,"REHABILITATION OF BRIDGE AT 49TH AVENUE, QUEENS",C,2020,0,"95,014,999",0,0
20190425,HB,HIGHWAY BRIDGES,HB 0530,"RECONST & STRUCT REHAB R.R. BDGE PARKSIDE & OCEAN AVE, BROOKLYN",C,2020,"473,999","10,259,000","40,328,000",0
20190425,HB,HIGHWAY BRIDGES,HB 0548,"RECONST & STRUCT REHAB BDGE AT 21ST AVE, BROOKLYN",C,2020,0,"6,707,000",0,"6,000,000"
20190425,HB,HIGHWAY BRIDGES,HB 0551,"RECONST & STRUCT REHAB OF PARK TUNNEL E.34TH TO E.39TH ST, MANHATTAN",C,2020,"1,328,847",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 0643,"RECONSTRUCTION OF BRIDGE, GERRITSEN INLET-BSHP BKLYN",C,2020,"1,295,744","3,727,000",0,0
20190425,HB,HIGHWAY BRIDGES,HB 0644,"RECONSTRUCTION OF BRIDGE, MADISON AVE. OVER HARLEM RIVER DRIVE",F,2020,"40,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 0644,"RECONSTRUCTION OF BRIDGE, MADISON AVE. OVER HARLEM RIVER DRIVE",C,2020,"6,382,117",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1010,"RECONSTRUCTION OF EAST 180TH STREET BRIDGE AT PARK AVENUE, THE BRONX",P,2020,"2,527,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1010,"RECONSTRUCTION OF EAST 180TH STREET BRIDGE AT PARK AVENUE, THE BRONX",C,2020,"29,555,958",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1012,"DESIGN COST FOR BRIDGE FACILITIES, CITYWIDE",F,2020,"6,507,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1012,"DESIGN COST FOR BRIDGE FACILITIES, CITYWIDE",C,2020,0,"16,123,145","6,781,000","81,049,000"
20190425,HB,HIGHWAY BRIDGES,HB 1013,"PURCHASE OF EQUIPMENT FOR BRIDGES, CITYWIDE",C,2020,"3,814,433","1,623,000","1,017,000","1,037,000"
20190425,HB,HIGHWAY BRIDGES,HB 1014,"BRIDGE FACILITY RECONSTRUCTION AND REHABILITATION, CITYWIDE",F,2020,"869,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1014,"BRIDGE FACILITY RECONSTRUCTION AND REHABILITATION, CITYWIDE",C,2020,0,0,"4,895,391","414,000"
20190425,HB,HIGHWAY BRIDGES,HB 1023,"BRIDGE REHABILITATION, MILL BASIN BRIDGE,ETC., BROOKLYN",C,2020,0,"8,521,302",0,0
20190425,HB,HIGHWAY BRIDGES,HB 1027,"BRIDGE REHABILITATION, HARLEM RIVER DRIVE VIADUCT, ETC., MANHATTAN",P,2020,351,0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1070,"BRIDGE PAINTING, CITYWIDE",C,2020,"24,878,819","64,114,000","37,615,000","81,403,000"
20190425,HB,HIGHWAY BRIDGES,HB 1072,"RECONSTRUCTION BELT SHORE PARKWAY/FRESH CREEK BIN 2-23150-9, BROOKLYN",C,2020,"199,999",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1078,"RECONSTRUCTION OF HARLEM RIVER DRIVE RAMP, BIN 2-26724-0, MANHATTAN",C,2020,0,0,0,"37,327,546"
20190425,HB,HIGHWAY BRIDGES,HB 1086,"WESTCHESTER AVE/HUTCHINSON RIVER PKWY BRIDGE, BIN 2-07583-7, THE BRONX",C,2020,"9,714,024","2,100,000",0,0
20190425,HB,HIGHWAY BRIDGES,HB 1090,"RECON OF THE BELT/SHORE PARKWAY BRIDGE OVER NOSTRAND AVE, BROOKLYN",C,2020,0,0,0,"1,845,000"
20190425,HB,HIGHWAY BRIDGES,HB 1103,"RECON OF CONC. VILLAGE AVE BR OVER METRO-NORTH BR., THE BRONX",C,2020,0,0,0,"2,196,395"
20190425,HB,HIGHWAY BRIDGES,HB 1114,"RECON OF TWO HEMPSTEAD AVE BRIDGES OVER CROSS ISLAND PKWY, QUEENS",C,2020,0,0,0,"6,515,000"
20190425,PW,PUBLIC BUILDINGS,PW XN325,PER SCHOLAS,C,2020,"47,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1115,"RECON OF UNION TURNPIKE BRIDGE OVER CROSS ISLAND PKWY, QUEENS",C,2020,0,0,"7,018,999","53,990,000"
20190425,HB,HIGHWAY BRIDGES,HB 1120,"RECONSTRUCTION OF 11TH AVE VIADUCT OVER LIRR WEST SIDE YARD, MANHATTA",S,2020,0,"6,000,000",0,0
20190425,HB,HIGHWAY BRIDGES,HB 1120,"RECONSTRUCTION OF 11TH AVE VIADUCT OVER LIRR WEST SIDE YARD, MANHATTA",C,2020,0,"48,612,513",0,0
20190425,HB,HIGHWAY BRIDGES,HB 1120,"RECONSTRUCTION OF 11TH AVE VIADUCT OVER LIRR WEST SIDE YARD, MANHATTA",F,2020,0,"58,413,000",0,0
20190425,HB,HIGHWAY BRIDGES,HB 1127,"RECON PELHAM PKWY BRIDGE OVER HUTCHINSON PKWY, THE BRONX",C,2020,0,"339,000","42,806,000",0
20190425,HB,HIGHWAY BRIDGES,HB 1139,"RECON EAST 183RD ST BR/METRO-NORTH RR, HAR, THE BRONX",C,2020,0,0,"1,945,000","18,839,000"
20190425,HB,HIGHWAY BRIDGES,HB 1141,"RECON METROPOLITAN AVE BRIDGE OVER CONRAIL, QUEENS",F,2020,"25,000,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1141,"RECON METROPOLITAN AVE BRIDGE OVER CONRAIL, QUEENS",C,2020,"850,394","56,463,000","3,274,000",0
20190425,HB,HIGHWAY BRIDGES,HB 1148,"RECON SHORE ROAD/HUTCHINSON RIVER PKWY, THE BRONX",F,2020,0,0,0,"55,269,000"
20190425,HB,HIGHWAY BRIDGES,HB 1148,"RECON SHORE ROAD/HUTCHINSON RIVER PKWY, THE BRONX",C,2020,0,0,"42,314,488","201,731,000"
20190425,HB,HIGHWAY BRIDGES,HB 1164,"RECON CITY ISLAND ROAD OVER EASTCHESTER BAY, THE BRONX",C,2020,"6,534,206",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1172,"RECON EAST 188TH ST BR OVER METRO NORTH RR, THE BRONX",C,2020,0,"8,668,337","20,000,000",0
20190425,HB,HIGHWAY BRIDGES,HB 1173,"RECON BR OVER CROSS ISLAND PARKWAY AT 115TH AVENUE, QUEENS",C,2020,"26,171","23,062,000",0,0
20190425,HB,HIGHWAY BRIDGES,HB 1189,"RECONSTRUCT W 79TH ST/79TH ST BOAT BASIN 30TH ST BRANCH, MANHATTAN",C,2020,"23,089,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1190,"RECONSTRUCT GRAND CONCOURSE BRIDGE OVER METRO-NORTH RR HUD, THE BRONX",P,2020,"1,601,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1193,"RECONSTRUCT BELT PARKWAY/OCEAN PARKWAY BRIDGE, BROOKLYN",C,2020,38,0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1203,"RECONSTRUCT ROOSEVELT AVENUE BRIDGE OVER VAN WYCK EXPRESSWAY, QUEENS",C,2020,"7,666,795",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 1205,"RECONSTRUCT 5TH AVENUE BRIDGE OVER LIRR AND SEA BEACH, BROOKLYN",C,2020,0,0,"34,475,088",0
20190425,HB,HIGHWAY BRIDGES,HB 1213,"RECONSTRUCT UNION STREET BRIDGE OVER GOWANUS CANAL, BROOKLYN",C,2020,0,0,"44,374,000",0
20190425,HB,HIGHWAY BRIDGES,HB 1221,RECONSTRUCTION OF E. 25TH ST PEDESTRIAN BRIDGE OVER FDR,C,2020,"1,690,960",0,"7,926,000",0
20190425,HB,HIGHWAY BRIDGES,HB 2934,"RAMP TO NORTHBOUND HENRY HUDSON PARKWAY OVER AMTRAK, MANHATTAN",C,2020,"293,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 3038,"KANE STREET BRIDGE OVER 278-I (BQE), BROOKLYN",C,2020,0,0,"1,942,353","14,099,000"
20190425,HB,HIGHWAY BRIDGES,HB 4146,"WEST TREMONT AVENUE BRIDGE OVER METRO NORTH RAIL ROAD, THE BRONX",C,2020,"17,143,172","41,018,000",0,0
20190425,HB,HIGHWAY BRIDGES,HB 4174,"EAST 175TH STREET BRIDGE OVER METRO NORTH RAIL ROAD, THE BRONX",P,2020,"124,000",0,0,0
20190425,HB,HIGHWAY BRIDGES,HB 4174,"EAST 175TH STREET BRIDGE OVER METRO NORTH RAIL ROAD, THE BRONX",C,2020,"10,598,890","5,540,000",0,0
20190425,HB,HIGHWAY BRIDGES,HB 4310,"BEVERLY ROAD OVER THE BMT SUBWAY IN BRIGHTON, BROOKLYN",C,2020,0,0,0,"4,000,000"
20190425,HB,HIGHWAY BRIDGES,HB 4939,CEDARVIEW AVENUE PEDESTRIAN BRIDGE OVER SIRT SOUTH SHORE,C,2020,"2,182,000","6,641,000",0,0
20190425,HB,HIGHWAY BRIDGES,HB 4982,"ARTHUR KILL ROAD BRIDGE OVER ARTHUR KILL STREAM, STATEN ISLAND",C,2020,"348,209","2,000,000","7,350,000",0
20190425,HB,HIGHWAY BRIDGES,HB 6622,678-I SOUTHBOUND TO BELT CROSS ISLAND PARKWAY ACCESS ROAD FROM 678-I,C,2020,0,"1,717,412",0,0
20190425,HB,HIGHWAY BRIDGES,HB 6672,"EAST 174TH STREET BRIDGE OVER THE SHERIDAN EXPRESSWAY, THE BRONX",C,2020,0,0,0,"10,802,710"
20190425,HB,HIGHWAY BRIDGES,HB 7003,"EAST 156TH STREET BRIDGE OVER ACCESS TO HOUSING, THE BRONX",C,2020,0,0,0,"6,042,331"
20190425,HD,HOUSING & DEVELOPMENT,HD 0001,AFFORDABLE NEIGHBORHOOD COOPERATIVE PROGRAM,C,2020,"56,746,280","42,503,000","36,172,000","46,021,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0004,VERY LOW-INCOME AND EXTREMELY LOW-INCOME HOUSING,C,2020,"208,478,129","226,031,000","245,352,000","199,759,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0005,MULTIFAMILY PRESERVATION LOAN PROGRAM,C,2020,0,0,"766,201","14,022,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0007,HPD GREEN PROGRAM,C,2020,"11,498,033","1,514,000",0,0
20190425,HD,HOUSING & DEVELOPMENT,HD 0009,ARTICLE 7A FOR ANTI-ABANDONMENT,C,2020,0,0,0,"4,956,470"
20190425,HD,HOUSING & DEVELOPMENT,HD 0010,LOW INCOME HOUSING TAX CREDIT (LIHTC) PROJECTS,C,2020,0,"38,384,317","104,104,000","80,686,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0017,RECONSTRUCTION OR REHABILITATION OF RESIDENTIAL BUILDINGS,C,2020,"11,047,250","1,547,000",0,0
20190425,HD,HOUSING & DEVELOPMENT,HD 0051,"SMALL HOMES DEVELOPMENT, SCATTER SITE",C,2020,0,0,"6,562,238","14,429,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0090,COMPUTER PURCHASES AND UPGRADE,C,2020,0,0,"5,763,812","10,480,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0107,ARTICLE 8A LOAN PROGRAM,C,2020,0,"18,304,155","40,662,000","41,875,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0109,SUPPORTIVE HOUSING REHAB,C,2020,"166,491,672","2,051,000",0,0
20190425,HD,HOUSING & DEVELOPMENT,HD 0110,"PARTICIPATION LOAN PROGRAM (PLP), REHAB",C,2020,"336,410,871","100,014,000","126,668,000","95,320,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0130,SENIOR CITIZEN HOME ASSISTANCE PROGRAM (SEHAP) & SMALL HOMES REHAB,C,2020,"18,595,936","2,347,000","563,000",0
20190425,HD,HOUSING & DEVELOPMENT,HD 0157,ASSOCIATED COSTS - OTHER SITES,C,2020,0,0,0,"2,033,631"
20190425,PW,PUBLIC BUILDINGS,PW XN875,WHEDCO,C,2020,"350,000",0,0,0
20190425,HD,HOUSING & DEVELOPMENT,HD 0159,"ARCH, ENGINEERING, ADMIN. EXPENSES, ETC.",C,2020,"2,500,000",0,0,0
20190425,HD,HOUSING & DEVELOPMENT,HD 0200,"THIRD PARTY TRANSFER PROGRAMS, LL #37, CITYWIDE",C,2020,0,"13,671,704","33,177,000","45,571,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0201,"ASSISTED LIVING AND SENIOR HOUSING, CITYWIDE",F,2020,0,0,"2,879,712","5,000,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0201,"ASSISTED LIVING AND SENIOR HOUSING, CITYWIDE",C,2020,"9,097,569","55,724,000","50,774,000","25,000,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0207,"HUD MULTI-FAMILY PROGRAM, CITYWIDE",C,2020,0,0,0,"23,981,793"
20190425,HD,HOUSING & DEVELOPMENT,HD 0212,LOW INCOME RENTAL PROGRAM,C,2020,"223,397,033","130,940,000","180,859,000","116,944,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0213,MIXED INCOME RENTAL - LOW,C,2020,"25,198,269","79,099,000","70,487,000","38,512,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0218,LEAD PAINT PRIMARY PREVENTION PROGRAM,C,2020,"4,799,791","96,000",0,0
20190425,HD,HOUSING & DEVELOPMENT,HD 0222,SUPPORTIVE HOUSING,F,2020,0,"7,973,634","27,000,000","27,000,000"
20190425,HD,HOUSING & DEVELOPMENT,HD 0222,SUPPORTIVE HOUSING,C,2020,"169,621,459","202,014,000","182,000,000","114,000,000"
20190425,HD,HOUSING & DEVELOPMENT,HD I001,"ARCH, ENGINEERING, ADMIN. EXPENSES, ETC.",C,2020,"2,500,000",0,0,0
20190425,HD,HOUSING & DEVELOPMENT,HD K020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, BROOKLYN",C,2020,"3,500,000",0,0,0
20190425,HD,HOUSING & DEVELOPMENT,HD K117,"CONS, RECON, IMPRV, SITE WK TO RESIDENTIAL & COMMERCIAL PROP, BROOKLYN",C,2020,"950,000",0,0,0
20190425,HD,HOUSING & DEVELOPMENT,HD M020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, MANHATTAN",C,2020,"450,000",0,0,0
20190425,HD,HOUSING & DEVELOPMENT,HD M169,"CONS,RECO,IMPRV,SITE WK TO RESIDENTIAL & COMMERCIAL PROP, MANHATTAN",C,2020,"1,477,000",0,0,0
20190425,HD,HOUSING & DEVELOPMENT,HD Q020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, QUEENS",C,2020,"1,500,000",0,0,0
20190425,HD,HOUSING & DEVELOPMENT,HD X020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, THE BRONX",C,2020,"4,250,000",0,0,0
20190425,HH,HOMELESS SERVICES,HH 0105,PURCHASE OF EQUIPMENT FOR USE BY THE DEPARTMENT OF HOMELESS SERVICES,C,2020,"17,418,052","8,620,000","3,928,000","3,182,000"
20190425,HH,HOMELESS SERVICES,HH 0112,CONGREGATE FACILITIES FOR HOMELESS SINGLE ADULTS,F,2020,"38,945",0,0,0
20190425,HH,HOMELESS SERVICES,HH 0112,CONGREGATE FACILITIES FOR HOMELESS SINGLE ADULTS,C,2020,0,"14,402,016","77,570,000","49,515,000"
20190425,HH,HOMELESS SERVICES,HH 0115,CONGREGATE FACILITIES FOR HOMELESS FAMILIES,C,2020,0,"7,252,850","14,354,000","37,905,000"
20190425,HH,HOMELESS SERVICES,HH KN128,"THE DOE FUND, INC.",C,2020,"528,000",0,0,0
20190425,HH,HOMELESS SERVICES,HH XN336,PROJECT RENEWAL,C,2020,"500,000",0,0,0
20190425,HL,HEALTH,HL 0082,"IMPROVEMENTS TO HEALTH FACILITIES, CITYWIDE",S,2020,0,0,"467,117","464,000"
20190425,HL,HEALTH,HL 0082,"IMPROVEMENTS TO HEALTH FACILITIES, CITYWIDE",C,2020,0,"47,799,748","106,180,000","34,593,000"
20190425,HL,HEALTH,HL 0083,"IMPROVEMENTS TO MEDICAL EXAMINER FACILITIES, CITYWIDE",F,2020,"16,500",0,0,0
20190425,HL,HEALTH,HL 0083,"IMPROVEMENTS TO MEDICAL EXAMINER FACILITIES, CITYWIDE",C,2020,0,0,"134,009","7,703,000"
20190425,HL,HEALTH,HL KN192,INTERFAITH MEDICAL CENTER,C,2020,"117,000",0,0,0
20190425,HL,HEALTH,HL KN201,NEW YORK BLOOD CENTER,C,2020,"272,000",0,0,0
20190425,HL,HEALTH,HL KN808,HATZOLAH INCORPORATED,C,2020,"200,000",0,0,0
20190425,HL,HEALTH,HL MN652,THE NEW YORK AND PRESBYTERIAN HOSPITAL,C,2020,"227,000",0,0,0
20190425,HL,HEALTH,HL QN201,NEW YORK BLOOD CENTER,C,2020,"283,000",0,0,0
